date,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,et0_fao_evapotranspiration,latitude,longitude,elevation,slope,clay_content,land_cover,landslide_occurred
04-12-2021,22.7,0.9,0.9,5,2.99,18.7631,73.347,425,36.32779312,,126,0
02-01-2022,23.1,0.8,0.8,5,3.48,18.7631,73.347,425,36.32779312,,126,0
08-01-2022,20.2,3.1,3.1,12,2.19,18.7631,73.347,425,36.32779312,,126,0
09-01-2022,19.8,1.6,1.6,3,3.3,18.7631,73.347,425,36.32779312,,126,0
13-01-2022,19.5,0.1,0.1,1,3.12,18.7631,73.347,425,36.32779312,,126,0
22-01-2022,20.3,4.9,4.9,14,2.67,18.7631,73.347,425,36.32779312,,126,0
23-01-2022,18.2,1.5,1.5,9,2.57,18.7631,73.347,425,36.32779312,,126,0
04-02-2022,21,0.1,0.1,1,4,18.7631,73.347,425,36.32779312,,126,0
19-03-2022,27.6,0.2,0.2,1,5.66,18.7631,73.347,425,36.32779312,,126,0
20-03-2022,26.3,0.2,0.2,1,4.43,18.7631,73.347,425,36.32779312,,126,0
24-03-2022,28.8,0.2,0.2,2,4.8,18.7631,73.347,425,36.32779312,,126,0
06-04-2022,28.2,0.1,0.1,1,5.41,18.7631,73.347,425,36.32779312,,126,0
09-04-2022,28.5,0.1,0.1,1,5.91,18.7631,73.347,425,36.32779312,,126,0
18-04-2022,26.8,0.1,0.1,1,5.76,18.7631,73.347,425,36.32779312,,126,0
19-04-2022,27.1,0.3,0.3,1,5.82,18.7631,73.347,425,36.32779312,,126,0
20-04-2022,28.7,1.7,1.7,2,6.03,18.7631,73.347,425,36.32779312,,126,0
23-04-2022,30.9,0.1,0.1,1,5.64,18.7631,73.347,425,36.32779312,,126,0
24-04-2022,30.1,0.1,0.1,1,6.05,18.7631,73.347,425,36.32779312,,126,0
07-05-2022,27.6,0.1,0.1,1,5.86,18.7631,73.347,425,36.32779312,,126,0
09-05-2022,27.8,0.1,0.1,1,5.02,18.7631,73.347,425,36.32779312,,126,0
10-05-2022,27.8,1.3,1.3,2,4.77,18.7631,73.347,425,36.32779312,,126,0
11-05-2022,27.6,0.1,0.1,1,5.05,18.7631,73.347,425,36.32779312,,126,0
12-05-2022,26.9,1.5,1.5,10,3.39,18.7631,73.347,425,36.32779312,,126,0
13-05-2022,27.7,0.4,0.4,3,5.3,18.7631,73.347,425,36.32779312,,126,0
15-05-2022,27.9,0.3,0.3,3,5.83,18.7631,73.347,425,36.32779312,,126,0
16-05-2022,28.2,0.7,0.7,5,5.89,18.7631,73.347,425,36.32779312,,126,0
17-05-2022,28,0.1,0.1,1,5.99,18.7631,73.347,425,36.32779312,,126,0
18-05-2022,28,0.3,0.3,3,6.04,18.7631,73.347,425,36.32779312,,126,0
19-05-2022,27.9,1.1,1.1,3,5.36,18.7631,73.347,425,36.32779312,,126,0
20-05-2022,27.4,0.1,0.1,1,5.24,18.7631,73.347,425,36.32779312,,126,0
21-05-2022,27.4,0.1,0.1,1,5.93,18.7631,73.347,425,36.32779312,,126,0
22-05-2022,26.9,7.3,7.3,16,5.02,18.7631,73.347,425,36.32779312,,126,0
23-05-2022,27.5,4.2,4.2,14,5.43,18.7631,73.347,425,36.32779312,,126,0
24-05-2022,27.1,5.2,5.2,19,4.78,18.7631,73.347,425,36.32779312,,126,0
25-05-2022,26.9,2,2,11,5.18,18.7631,73.347,425,36.32779312,,126,0
26-05-2022,27.1,0.9,0.9,7,5.03,18.7631,73.347,425,36.32779312,,126,0
27-05-2022,27.2,1.3,1.3,9,5.78,18.7631,73.347,425,36.32779312,,126,0
28-05-2022,27.1,0.5,0.5,4,5.43,18.7631,73.347,425,36.32779312,,126,0
29-05-2022,26.9,0.6,0.6,6,4.83,18.7631,73.347,425,36.32779312,,126,0
30-05-2022,27,0.9,0.9,7,5.13,18.7631,73.347,425,36.32779312,,126,0
31-05-2022,27.3,1.4,1.4,11,5.28,18.7631,73.347,425,36.32779312,,126,0
01-06-2022,27.5,1.8,1.8,9,5.09,18.7631,73.347,425,36.32779312,,126,0
02-06-2022,27.5,0.1,0.1,1,5.02,18.7631,73.347,425,36.32779312,,126,0
03-06-2022,27.2,0.4,0.4,4,5.67,18.7631,73.347,425,36.32779312,,126,0
05-06-2022,28.2,0.8,0.8,4,5.74,18.7631,73.347,425,36.32779312,,126,0
06-06-2022,27.8,2.6,2.6,3,4.27,18.7631,73.347,425,36.32779312,,126,0
07-06-2022,27.6,0.8,0.8,4,4.92,18.7631,73.347,425,36.32779312,,126,0
08-06-2022,27.3,2.4,2.4,13,4.17,18.7631,73.347,425,36.32779312,,126,0
09-06-2022,26.9,6.6,6.6,16,3.34,18.7631,73.347,425,36.32779312,,126,0
10-06-2022,26,15.3,15.3,11,3.94,18.7631,73.347,425,36.32779312,,126,0
11-06-2022,25,17.7,17.7,13,2.95,18.7631,73.347,425,36.32779312,,126,0
12-06-2022,24.9,4,4,8,2.94,18.7631,73.347,425,36.32779312,,126,0
13-06-2022,26.1,1.7,1.7,7,4.44,18.7631,73.347,425,36.32779312,,126,0
14-06-2022,26.8,1.2,1.2,10,5.17,18.7631,73.347,425,36.32779312,,126,0
15-06-2022,26.3,3,3,13,4.56,18.7631,73.347,425,36.32779312,,126,0
16-06-2022,26.1,3,3,9,4.14,18.7631,73.347,425,36.32779312,,126,0
17-06-2022,26.2,2,2,8,3.83,18.7631,73.347,425,36.32779312,,126,0
18-06-2022,26.3,2.9,2.9,11,4.3,18.7631,73.347,425,36.32779312,,126,0
19-06-2022,25,12.7,12.7,15,3.42,18.7631,73.347,425,36.32779312,,126,0
20-06-2022,23.2,36,36,21,1.07,18.7631,73.347,425,36.32779312,,126,0
21-06-2022,23.7,5.3,5.3,15,2.65,18.7631,73.347,425,36.32779312,,126,0
22-06-2022,24.7,32.5,32.5,13,3.4,18.7631,73.347,425,36.32779312,,126,0
23-06-2022,24.6,17.9,17.9,19,2.71,18.7631,73.347,425,36.32779312,,126,0
24-06-2022,24.8,9.7,9.7,11,2.43,18.7631,73.347,425,36.32779312,,126,0
25-06-2022,25.1,5.8,5.8,15,2.79,18.7631,73.347,425,36.32779312,,126,0
26-06-2022,24,20.5,20.5,18,1.5,18.7631,73.347,425,36.32779312,,126,0
27-06-2022,23.5,10.6,10.6,21,1.53,18.7631,73.347,425,36.32779312,,126,0
28-06-2022,24,4.4,4.4,14,2.83,18.7631,73.347,425,36.32779312,,126,0
29-06-2022,24,12.3,12.3,21,2.7,18.7631,73.347,425,36.32779312,,126,0
30-06-2022,23.5,21,21,24,1.98,18.7631,73.347,425,36.32779312,,126,0
01-07-2022,23.1,9.1,9.1,24,1.8,18.7631,73.347,425,36.32779312,,126,0
02-07-2022,23.3,23.6,23.6,24,2.03,18.7631,73.347,425,36.32779312,,126,0
03-07-2022,23.5,11.6,11.6,23,2.37,18.7631,73.347,425,36.32779312,,126,0
04-07-2022,23,21.9,21.9,24,1.25,18.7631,73.347,425,36.32779312,,126,0
05-07-2022,22.6,43.4,43.4,24,0.67,18.7631,73.347,425,36.32779312,,126,0
06-07-2022,22.6,16.5,16.5,24,1.16,18.7631,73.347,425,36.32779312,,126,0
07-07-2022,22.7,39.8,39.8,24,0.83,18.7631,73.347,425,36.32779312,,126,0
08-07-2022,22.3,41,41,24,0.84,18.7631,73.347,425,36.32779312,,126,0
09-07-2022,21.5,69.4,69.4,24,0.69,18.7631,73.347,425,36.32779312,,126,0
10-07-2022,21.6,66.4,66.4,24,1.03,18.7631,73.347,425,36.32779312,,126,0
11-07-2022,21.6,92.5,92.5,24,0.69,18.7631,73.347,425,36.32779312,,126,0
12-07-2022,21.5,89.6,89.6,24,0.64,18.7631,73.347,425,36.32779312,,126,0
13-07-2022,21.8,98.1,98.1,24,0.69,18.7631,73.347,425,36.32779312,,126,0
14-07-2022,22.2,96.9,96.9,24,0.6,18.7631,73.347,425,36.32779312,,126,0
15-07-2022,22.8,83.2,83.2,24,0.91,18.7631,73.347,425,36.32779312,,126,0
16-07-2022,23.3,48.4,48.4,24,2.01,18.7631,73.347,425,36.32779312,,126,0
17-07-2022,23.4,23.9,23.9,24,2.19,18.7631,73.347,425,36.32779312,,126,0
18-07-2022,22.5,28.6,28.6,24,0.77,18.7631,73.347,425,36.32779312,,126,0
19-07-2022,22.5,20.3,20.3,24,1.12,18.7631,73.347,425,36.32779312,,126,0
20-07-2022,23,9.4,9.4,24,1.74,18.7631,73.347,425,36.32779312,,126,0
21-07-2022,23.3,9.5,9.5,24,2.61,18.7631,73.347,425,36.32779312,,126,0
22-07-2022,23.6,10,10,24,2.82,18.7631,73.347,425,36.32779312,,126,0
23-07-2022,22.6,21.9,21.9,24,1.4,18.7631,73.347,425,36.32779312,,126,0
24-07-2022,22.6,26.6,26.6,24,1.34,18.7631,73.347,425,36.32779312,,126,0
25-07-2022,22.9,9,9,23,1.52,18.7631,73.347,425,36.32779312,,126,0
26-07-2022,23.4,7.2,7.2,17,2.51,18.7631,73.347,425,36.32779312,,126,0
27-07-2022,23.7,17.3,17.3,16,2.25,18.7631,73.347,425,36.32779312,,126,0
28-07-2022,24.6,10.1,10.1,9,3.56,18.7631,73.347,425,36.32779312,,126,0
29-07-2022,25,7.2,7.2,14,3.13,18.7631,73.347,425,36.32779312,,126,0
30-07-2022,24.8,3.2,3.2,20,3.23,18.7631,73.347,425,36.32779312,,126,0
31-07-2022,24.7,3.4,3.4,23,3.8,18.7631,73.347,425,36.32779312,,126,0
01-08-2022,24.4,7.7,7.7,21,3.47,18.7631,73.347,425,36.32779312,,126,0
02-08-2022,24.4,5.6,5.6,24,3.5,18.7631,73.347,425,36.32779312,,126,0
03-08-2022,24.4,8.8,8.8,23,2.88,18.7631,73.347,425,36.32779312,,126,0
04-08-2022,24.5,26,26,19,2.51,18.7631,73.347,425,36.32779312,,126,0
05-08-2022,23.7,22.6,22.6,24,1.82,18.7631,73.347,425,36.32779312,,126,0
06-08-2022,23.7,17.1,17.1,21,2.28,18.7631,73.347,425,36.32779312,,126,0
07-08-2022,23.5,38.6,38.6,24,1.72,18.7631,73.347,425,36.32779312,,126,0
08-08-2022,23,59.4,59.4,24,0.95,18.7631,73.347,425,36.32779312,,126,0
09-08-2022,22.8,72,72,24,0.63,18.7631,73.347,425,36.32779312,,126,0
10-08-2022,22.8,71.6,71.6,24,1.07,18.7631,73.347,425,36.32779312,,126,0
11-08-2022,22.8,67.2,67.2,24,1.14,18.7631,73.347,425,36.32779312,,126,0
12-08-2022,23,45.9,45.9,24,2.22,18.7631,73.347,425,36.32779312,,126,0
13-08-2022,23,28.8,28.8,24,2,18.7631,73.347,425,36.32779312,,126,0
14-08-2022,22.9,20.1,20.1,24,1.86,18.7631,73.347,425,36.32779312,,126,0
15-08-2022,22.4,46.2,46.2,24,1.3,18.7631,73.347,425,36.32779312,,126,0
16-08-2022,22.3,52.8,52.8,24,1.03,18.7631,73.347,425,36.32779312,,126,0
17-08-2022,22.7,24.5,24.5,24,1.63,18.7631,73.347,425,36.32779312,,126,0
18-08-2022,23.1,14.4,14.4,24,2.18,18.7631,73.347,425,36.32779312,,126,0
19-08-2022,22.9,17.2,17.2,23,2.3,18.7631,73.347,425,36.32779312,,126,0
20-08-2022,22.9,14.5,14.5,24,2.06,18.7631,73.347,425,36.32779312,,126,0
21-08-2022,22.8,12,12,24,1.83,18.7631,73.347,425,36.32779312,,126,0
22-08-2022,22.2,23.8,23.8,24,1.11,18.7631,73.347,425,36.32779312,,126,0
23-08-2022,22.6,13.1,13.1,24,1.62,18.7631,73.347,425,36.32779312,,126,0
24-08-2022,22.5,14.2,14.2,22,1.82,18.7631,73.347,425,36.32779312,,126,0
25-08-2022,23,6.5,6.5,20,2.58,18.7631,73.347,425,36.32779312,,126,0
26-08-2022,23.7,3.2,3.2,17,3.47,18.7631,73.347,425,36.32779312,,126,0
27-08-2022,23.7,4.8,4.8,17,3.72,18.7631,73.347,425,36.32779312,,126,0
28-08-2022,23.7,4.2,4.2,19,3.97,18.7631,73.347,425,36.32779312,,126,0
29-08-2022,24,3.7,3.7,8,4.08,18.7631,73.347,425,36.32779312,,126,0
30-08-2022,24.3,12.4,12.4,9,3.62,18.7631,73.347,425,36.32779312,,126,0
31-08-2022,25.1,7.2,7.2,10,3.63,18.7631,73.347,425,36.32779312,,126,0
01-09-2022,24.6,16.4,16.4,16,3.03,18.7631,73.347,425,36.32779312,,126,0
02-09-2022,25.7,4.4,4.4,9,4.57,18.7631,73.347,425,36.32779312,,126,0
03-09-2022,25.4,10.2,10.2,12,3.9,18.7631,73.347,425,36.32779312,,126,0
04-09-2022,24.2,11.4,11.4,13,2.09,18.7631,73.347,425,36.32779312,,126,0
05-09-2022,23.9,8.7,8.7,22,1.73,18.7631,73.347,425,36.32779312,,126,0
06-09-2022,24.1,10,10,13,2.61,18.7631,73.347,425,36.32779312,,126,0
07-09-2022,24.4,30,30,16,2.92,18.7631,73.347,425,36.32779312,,126,0
08-09-2022,24.9,20.4,20.4,18,2.78,18.7631,73.347,425,36.32779312,,126,0
09-09-2022,25.3,28,28,13,3.33,18.7631,73.347,425,36.32779312,,126,0
10-09-2022,24.7,22.7,22.7,14,2.8,18.7631,73.347,425,36.32779312,,126,0
11-09-2022,24.7,20.9,20.9,14,2.48,18.7631,73.347,425,36.32779312,,126,0
12-09-2022,24.2,11.8,11.8,16,2.64,18.7631,73.347,425,36.32779312,,126,0
13-09-2022,23,44.5,44.5,24,0.82,18.7631,73.347,425,36.32779312,,126,0
14-09-2022,23,25.8,25.8,24,1.63,18.7631,73.347,425,36.32779312,,126,0
15-09-2022,22.9,34.6,34.6,24,1.74,18.7631,73.347,425,36.32779312,,126,0
16-09-2022,22.3,33.7,33.7,24,1.08,18.7631,73.347,425,36.32779312,,126,0
17-09-2022,22.7,16.8,16.8,24,2.25,18.7631,73.347,425,36.32779312,,126,0
18-09-2022,22.4,16.2,16.2,22,1.28,18.7631,73.347,425,36.32779312,,126,0
19-09-2022,22.2,9.1,9.1,13,1.67,18.7631,73.347,425,36.32779312,,126,0
20-09-2022,22.1,6.3,6.3,15,1.22,18.7631,73.347,425,36.32779312,,126,0
21-09-2022,22.1,9.9,9.9,15,1.45,18.7631,73.347,425,36.32779312,,126,0
22-09-2022,21.7,8.8,8.8,14,1.17,18.7631,73.347,425,36.32779312,,126,0
23-09-2022,22.7,3.1,3.1,11,3.21,18.7631,73.347,425,36.32779312,,126,0
24-09-2022,22.7,3.2,3.2,10,2.51,18.7631,73.347,425,36.32779312,,126,0
25-09-2022,23.1,3.4,3.4,10,2.74,18.7631,73.347,425,36.32779312,,126,0
26-09-2022,23.3,2.7,2.7,11,3.03,18.7631,73.347,425,36.32779312,,126,0
27-09-2022,23.2,4.1,4.1,5,2.73,18.7631,73.347,425,36.32779312,,126,0
28-09-2022,23.4,7.3,7.3,9,2.83,18.7631,73.347,425,36.32779312,,126,0
29-09-2022,23.4,16.5,16.5,13,2.51,18.7631,73.347,425,36.32779312,,126,0
30-09-2022,24,11.9,11.9,8,3.04,18.7631,73.347,425,36.32779312,,126,0
01-10-2022,23.6,10.5,10.5,12,2.73,18.7631,73.347,425,36.32779312,,126,0
02-10-2022,23.4,3.5,3.5,13,3.01,18.7631,73.347,425,36.32779312,,126,0
03-10-2022,23.9,1.3,1.3,7,3.76,18.7631,73.347,425,36.32779312,,126,0
04-10-2022,24.1,0.5,0.5,1,3.47,18.7631,73.347,425,36.32779312,,126,0
05-10-2022,24.3,1.9,1.9,5,3.48,18.7631,73.347,425,36.32779312,,126,0
06-10-2022,23.7,10.2,10.2,12,3.02,18.7631,73.347,425,36.32779312,,126,0
07-10-2022,22.8,21.8,21.8,24,1.8,18.7631,73.347,425,36.32779312,,126,0
08-10-2022,22.6,18.3,18.3,19,1.47,18.7631,73.347,425,36.32779312,,126,0
10-10-2022,24.4,13.2,13.2,11,3.24,18.7631,73.347,425,36.32779312,,126,0
11-10-2022,24.6,19,19,13,3.2,18.7631,73.347,425,36.32779312,,126,0
12-10-2022,23.9,21.2,21.2,20,2.28,18.7631,73.347,425,36.32779312,,126,0
13-10-2022,24.7,10.4,10.4,12,3.28,18.7631,73.347,425,36.32779312,,126,0
14-10-2022,24.6,16,16,12,3.12,18.7631,73.347,425,36.32779312,,126,0
15-10-2022,25.5,0.3,0.3,2,4.2,18.7631,73.347,425,36.32779312,,126,0
16-10-2022,25.7,4.8,4.8,9,4.74,18.7631,73.347,425,36.32779312,,126,0
17-10-2022,24.8,9.6,9.6,14,3.35,18.7631,73.347,425,36.32779312,,126,0
18-10-2022,23.8,17.1,17.1,9,2.13,18.7631,73.347,425,36.32779312,,126,0
19-10-2022,24.3,7.3,7.3,11,2.9,18.7631,73.347,425,36.32779312,,126,0
20-10-2022,24.7,1.8,1.8,3,3.42,18.7631,73.347,425,36.32779312,,126,0
21-10-2022,24.9,2.5,2.5,5,3.56,18.7631,73.347,425,36.32779312,,126,0
22-10-2022,25.4,2.5,2.5,2,4.38,18.7631,73.347,425,36.32779312,,126,0
02-11-2022,24.3,0.6,0.6,2,4.97,18.7631,73.347,425,36.32779312,,126,0
03-12-2022,25.7,0.3,0.3,2,4.08,18.7631,73.347,425,36.32779312,,126,0
04-12-2022,25.8,0.3,0.3,2,3.55,18.7631,73.347,425,36.32779312,,126,0
05-12-2022,26,0.7,0.7,6,3.72,18.7631,73.347,425,36.32779312,,126,0
11-12-2022,24.9,0.2,0.2,2,4.65,18.7631,73.347,425,36.32779312,,126,0
14-12-2022,25.8,0.9,0.9,4,3.6,18.7631,73.347,425,36.32779312,,126,0
15-12-2022,25.7,0.4,0.4,3,3.61,18.7631,73.347,425,36.32779312,,126,0
26-01-2023,22.8,0.1,0.1,1,4.06,18.7631,73.347,425,36.32779312,,126,0
29-01-2023,22.1,0.7,0.7,4,3.72,18.7631,73.347,425,36.32779312,,126,0
07-03-2023,25.5,4,4,3,5.61,18.7631,73.347,425,36.32779312,,126,0
13-03-2023,29.3,0.2,0.2,1,5.39,18.7631,73.347,425,36.32779312,,126,0
16-03-2023,25.4,5.2,5.2,6,4.96,18.7631,73.347,425,36.32779312,,126,0
17-03-2023,24.9,0.7,0.7,2,4.47,18.7631,73.347,425,36.32779312,,126,0
19-03-2023,24,0.1,0.1,1,5.61,18.7631,73.347,425,36.32779312,,126,0
21-03-2023,23.3,0.1,0.1,1,4.91,18.7631,73.347,425,36.32779312,,126,0
22-03-2023,23.6,0.5,0.5,3,4.87,18.7631,73.347,425,36.32779312,,126,0
31-03-2023,24.3,0.3,0.3,2,4.69,18.7631,73.347,425,36.32779312,,126,0
08-04-2023,28.3,0.2,0.2,1,6.14,18.7631,73.347,425,36.32779312,,126,0
10-04-2023,30.3,0.1,0.1,1,5.97,18.7631,73.347,425,36.32779312,,126,0
17-04-2023,29.7,0.3,0.3,1,5.46,18.7631,73.347,425,36.32779312,,126,0
25-04-2023,28.5,0.6,0.6,1,5.95,18.7631,73.347,425,36.32779312,,126,0
28-04-2023,27.4,1.1,1.1,3,5.26,18.7631,73.347,425,36.32779312,,126,0
29-04-2023,26.6,2,2,2,5.37,18.7631,73.347,425,36.32779312,,126,0
30-04-2023,26.1,3.4,3.4,4,5.44,18.7631,73.347,425,36.32779312,,126,0
02-05-2023,26.5,0.9,0.9,2,4.62,18.7631,73.347,425,36.32779312,,126,0
03-05-2023,26.4,0.2,0.2,2,5.55,18.7631,73.347,425,36.32779312,,126,0
04-05-2023,26.2,0.2,0.2,1,5.1,18.7631,73.347,425,36.32779312,,126,0
05-05-2023,26.7,0.8,0.8,4,5.4,18.7631,73.347,425,36.32779312,,126,0
06-05-2023,26.7,0.6,0.6,2,5.18,18.7631,73.347,425,36.32779312,,126,0
07-05-2023,25,19.3,19.3,8,2.51,18.7631,73.347,425,36.32779312,,126,0
08-05-2023,27,3.4,3.4,4,3.53,18.7631,73.347,425,36.32779312,,126,0
09-05-2023,28.1,5.3,5.3,3,4.41,18.7631,73.347,425,36.32779312,,126,0
15-05-2023,27.8,1.5,1.5,5,5.84,18.7631,73.347,425,36.32779312,,126,0
16-05-2023,28.1,0.3,0.3,3,6.21,18.7631,73.347,425,36.32779312,,126,0
17-05-2023,28.3,0.2,0.2,1,5.95,18.7631,73.347,425,36.32779312,,126,0
18-05-2023,28.3,0.2,0.2,1,5.73,18.7631,73.347,425,36.32779312,,126,0
21-05-2023,27.9,0.2,0.2,2,5.6,18.7631,73.347,425,36.32779312,,126,0
25-05-2023,28,0.6,0.6,6,5.77,18.7631,73.347,425,36.32779312,,126,0
26-05-2023,27.2,1.7,1.7,14,5.12,18.7631,73.347,425,36.32779312,,126,0
29-05-2023,28.8,0.1,0.1,1,5.82,18.7631,73.347,425,36.32779312,,126,0
03-06-2023,28.6,0.6,0.6,3,5.59,18.7631,73.347,425,36.32779312,,126,0
04-06-2023,27.2,3.3,3.3,11,3.9,18.7631,73.347,425,36.32779312,,126,0
05-06-2023,27.9,0.6,0.6,6,5.29,18.7631,73.347,425,36.32779312,,126,0
06-06-2023,28.2,0.4,0.4,4,5.65,18.7631,73.347,425,36.32779312,,126,0
07-06-2023,28.6,0.1,0.1,1,5.82,18.7631,73.347,425,36.32779312,,126,0
08-06-2023,28.4,1.4,1.4,1,5.3,18.7631,73.347,425,36.32779312,,126,0
09-06-2023,28.6,3.3,3.3,4,5.57,18.7631,73.347,425,36.32779312,,126,0
10-06-2023,28.9,2.7,2.7,3,5.96,18.7631,73.347,425,36.32779312,,126,0
11-06-2023,28.2,4.4,4.4,9,5.68,18.7631,73.347,425,36.32779312,,126,0
12-06-2023,28.3,2,2,10,5.88,18.7631,73.347,425,36.32779312,,126,0
13-06-2023,26.9,3.7,3.7,10,5.15,18.7631,73.347,425,36.32779312,,126,0
14-06-2023,26,4.2,4.2,14,4.32,18.7631,73.347,425,36.32779312,,126,0
15-06-2023,27.1,1.1,1.1,6,5.35,18.7631,73.347,425,36.32779312,,126,0
16-06-2023,26.1,5.8,5.8,20,4.54,18.7631,73.347,425,36.32779312,,126,0
17-06-2023,25.8,6.9,6.9,18,4.15,18.7631,73.347,425,36.32779312,,126,0
18-06-2023,25.3,7.6,7.6,21,3.51,18.7631,73.347,425,36.32779312,,126,0
19-06-2023,26.6,3.3,3.3,18,4.63,18.7631,73.347,425,36.32779312,,126,0
20-06-2023,26.5,3.9,3.9,19,4.68,18.7631,73.347,425,36.32779312,,126,0
21-06-2023,26.9,2.6,2.6,11,4.92,18.7631,73.347,425,36.32779312,,126,0
22-06-2023,27.1,2.1,2.1,13,5.05,18.7631,73.347,425,36.32779312,,126,0
23-06-2023,26,4,4,17,3.71,18.7631,73.347,425,36.32779312,,126,0
24-06-2023,24.5,20.2,20.2,20,2.61,18.7631,73.347,425,36.32779312,,126,0
25-06-2023,23.9,5.9,5.9,22,1.79,18.7631,73.347,425,36.32779312,,126,0
26-06-2023,23.2,11.6,11.6,23,1.2,18.7631,73.347,425,36.32779312,,126,0
27-06-2023,23.2,15.9,15.9,23,1.72,18.7631,73.347,425,36.32779312,,126,0
28-06-2023,23.4,29.4,29.4,23,1.33,18.7631,73.347,425,36.32779312,,126,0
29-06-2023,23.1,45.2,45.2,24,1.04,18.7631,73.347,425,36.32779312,,126,0
30-06-2023,23.2,64.9,64.9,24,1.28,18.7631,73.347,425,36.32779312,,126,0
01-07-2023,23.1,28.9,28.9,23,1.5,18.7631,73.347,425,36.32779312,,126,0
02-07-2023,23.7,18.6,18.6,24,2.01,18.7631,73.347,425,36.32779312,,126,0
03-07-2023,24.6,10.7,10.7,22,2.41,18.7631,73.347,425,36.32779312,,126,0
04-07-2023,24.4,14.4,14.4,23,2.41,18.7631,73.347,425,36.32779312,,126,0
05-07-2023,24.2,27.7,27.7,17,2.19,18.7631,73.347,425,36.32779312,,126,0
06-07-2023,23.5,28.4,28.4,24,1.36,18.7631,73.347,425,36.32779312,,126,0
07-07-2023,23.5,50.6,50.6,24,1.04,18.7631,73.347,425,36.32779312,,126,0
08-07-2023,23.6,35.9,35.9,24,2.03,18.7631,73.347,425,36.32779312,,126,0
09-07-2023,23.8,16.5,16.5,24,2.11,18.7631,73.347,425,36.32779312,,126,0
10-07-2023,24,9.7,9.7,21,2.8,18.7631,73.347,425,36.32779312,,126,0
11-07-2023,23.6,10.8,10.8,23,2.37,18.7631,73.347,425,36.32779312,,126,0
12-07-2023,23.5,6.4,6.4,19,1.1,18.7631,73.347,425,36.32779312,,126,0
13-07-2023,23.8,7.7,7.7,20,2.57,18.7631,73.347,425,36.32779312,,126,0
14-07-2023,23.3,23.8,23.8,23,1.38,18.7631,73.347,425,36.32779312,,126,0
15-07-2023,23.3,14.2,14.2,22,1.91,18.7631,73.347,425,36.32779312,,126,0
16-07-2023,23.3,20.2,20.2,24,2.23,18.7631,73.347,425,36.32779312,,126,0
17-07-2023,23,17.6,17.6,24,1.33,18.7631,73.347,425,36.32779312,,126,0
18-07-2023,23,53.5,53.5,24,0.9,18.7631,73.347,425,36.32779312,,126,0
19-07-2023,23.2,81.7,81.7,24,0.87,18.7631,73.347,425,36.32779312,,126,0
20-07-2023,23.4,27.5,27.5,24,1.82,18.7631,73.347,425,36.32779312,,126,0
21-07-2023,23.4,25.3,25.3,24,1.26,18.7631,73.347,425,36.32779312,,126,0
22-07-2023,23.1,41.6,41.6,24,1.13,18.7631,73.347,425,36.32779312,,126,0
23-07-2023,23.1,51.5,51.5,24,1.01,18.7631,73.347,425,36.32779312,,126,0
24-07-2023,23.2,45.6,45.6,24,1.15,18.7631,73.347,425,36.32779312,,126,0
25-07-2023,23.1,40.2,40.2,24,1.18,18.7631,73.347,425,36.32779312,,126,0
26-07-2023,23,45.8,45.8,24,1.22,18.7631,73.347,425,36.32779312,,126,0
27-07-2023,23,63.7,63.7,24,1,18.7631,73.347,425,36.32779312,,126,0
28-07-2023,22.8,45,45,24,1.05,18.7631,73.347,425,36.32779312,,126,0
29-07-2023,22.8,27.1,27.1,24,1.39,18.7631,73.347,425,36.32779312,,126,0
30-07-2023,23,20,20,24,1.68,18.7631,73.347,425,36.32779312,,126,0
31-07-2023,23.2,20.7,20.7,24,1.65,18.7631,73.347,425,36.32779312,,126,0
01-08-2023,23,19,19,24,1.48,18.7631,73.347,425,36.32779312,,126,0
02-08-2023,22.9,11.7,11.7,24,1.85,18.7631,73.347,425,36.32779312,,126,0
03-08-2023,23.2,15.9,15.9,24,1.88,18.7631,73.347,425,36.32779312,,126,0
04-08-2023,23,11.4,11.4,24,1.2,18.7631,73.347,425,36.32779312,,126,0
05-08-2023,23.4,11.8,11.8,22,1.71,18.7631,73.347,425,36.32779312,,126,0
06-08-2023,23.6,8.9,8.9,23,2.37,18.7631,73.347,425,36.32779312,,126,0
07-08-2023,23.8,5.5,5.5,23,2.98,18.7631,73.347,425,36.32779312,,126,0
08-08-2023,24,5.5,5.5,22,3.15,18.7631,73.347,425,36.32779312,,126,0
09-08-2023,23.7,7.4,7.4,22,2.71,18.7631,73.347,425,36.32779312,,126,0
10-08-2023,23.8,7.3,7.3,23,2.62,18.7631,73.347,425,36.32779312,,126,0
11-08-2023,24,10.4,10.4,23,3.64,18.7631,73.347,425,36.32779312,,126,0
12-08-2023,23.5,11.2,11.2,22,3.04,18.7631,73.347,425,36.32779312,,126,0
13-08-2023,23.3,15.5,15.5,24,2.6,18.7631,73.347,425,36.32779312,,126,0
14-08-2023,23.6,8.8,8.8,24,2.67,18.7631,73.347,425,36.32779312,,126,0
15-08-2023,23.7,4.2,4.2,20,2.21,18.7631,73.347,425,36.32779312,,126,0
16-08-2023,23.9,7.9,7.9,18,3.27,18.7631,73.347,425,36.32779312,,126,0
17-08-2023,23.7,8.9,8.9,24,3.54,18.7631,73.347,425,36.32779312,,126,0
18-08-2023,23.6,8.1,8.1,23,3.13,18.7631,73.347,425,36.32779312,,126,0
