date,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,et0_fao_evapotranspiration,latitude,longitude,elevation,slope,land_cover
2020-10-09,26.9,8.6,8.6,11.0,3.36,20.5937,78.9629,248,2.7802884578704834,
2020-10-10,27.2,7.9,7.9,10.0,3.28,20.5937,78.9629,248,2.7802884578704834,
2020-10-11,26.1,26.5,26.5,14.0,2.24,20.5937,78.9629,248,2.7802884578704834,
2020-10-12,27.2,0.4,0.4,2.0,3.79,20.5937,78.9629,248,2.7802884578704834,
2020-10-13,27.9,0.3,0.3,2.0,4.34,20.5937,78.9629,248,2.7802884578704834,
2020-10-14,26.9,10.0,10.0,11.0,3.5,20.5937,78.9629,248,2.7802884578704834,
2020-10-15,26.2,13.8,13.8,15.0,2.98,20.5937,78.9629,248,2.7802884578704834,
2020-10-16,26.3,7.1,7.1,10.0,3.03,20.5937,78.9629,248,2.7802884578704834,
2020-10-17,26.6,5.0,5.0,10.0,2.99,20.5937,78.9629,248,2.7802884578704834,
2020-10-18,27.4,1.1,1.1,7.0,3.72,20.5937,78.9629,248,2.7802884578704834,
2020-10-19,27.6,0.9,0.9,6.0,3.69,20.5937,78.9629,248,2.7802884578704834,
2020-10-20,27.1,0.1,0.1,1.0,4.14,20.5937,78.9629,248,2.7802884578704834,
2020-10-21,27.0,0.0,0.0,0.0,4.24,20.5937,78.9629,248,2.7802884578704834,
2020-10-22,26.7,0.0,0.0,0.0,4.61,20.5937,78.9629,248,2.7802884578704834,
2020-10-23,26.1,0.0,0.0,0.0,4.25,20.5937,78.9629,248,2.7802884578704834,
2020-10-24,26.6,0.0,0.0,0.0,3.94,20.5937,78.9629,248,2.7802884578704834,
2020-10-25,26.2,0.1,0.1,1.0,3.83,20.5937,78.9629,248,2.7802884578704834,
2020-10-26,26.3,0.2,0.2,1.0,3.44,20.5937,78.9629,248,2.7802884578704834,
2020-10-27,25.6,0.0,0.0,0.0,3.62,20.5937,78.9629,248,2.7802884578704834,
2020-10-28,25.1,0.0,0.0,0.0,3.8,20.5937,78.9629,248,2.7802884578704834,
2020-10-29,25.5,0.0,0.0,0.0,3.7,20.5937,78.9629,248,2.7802884578704834,
2020-10-30,25.1,0.0,0.0,0.0,3.99,20.5937,78.9629,248,2.7802884578704834,
2020-10-31,25.2,0.0,0.0,0.0,4.52,20.5937,78.9629,248,2.7802884578704834,
2020-11-01,24.4,0.0,0.0,0.0,4.57,20.5937,78.9629,248,2.7802884578704834,
2020-11-02,24.7,0.0,0.0,0.0,4.74,20.5937,78.9629,248,2.7802884578704834,
2020-11-03,24.4,0.0,0.0,0.0,4.96,20.5937,78.9629,248,2.7802884578704834,
2020-11-04,23.1,0.0,0.0,0.0,4.55,20.5937,78.9629,248,2.7802884578704834,
2020-11-05,22.3,0.0,0.0,0.0,4.31,20.5937,78.9629,248,2.7802884578704834,
2020-11-06,22.4,0.0,0.0,0.0,4.41,20.5937,78.9629,248,2.7802884578704834,
2020-11-07,22.6,0.0,0.0,0.0,4.74,20.5937,78.9629,248,2.7802884578704834,
2020-11-08,21.7,0.0,0.0,0.0,4.57,20.5937,78.9629,248,2.7802884578704834,
2020-11-09,21.0,0.0,0.0,0.0,4.35,20.5937,78.9629,248,2.7802884578704834,
2020-11-10,20.8,0.0,0.0,0.0,4.32,20.5937,78.9629,248,2.7802884578704834,
2020-11-11,22.2,0.0,0.0,0.0,4.42,20.5937,78.9629,248,2.7802884578704834,
2020-11-12,25.0,0.2,0.2,2.0,3.58,20.5937,78.9629,248,2.7802884578704834,
2020-11-13,26.3,0.0,0.0,0.0,4.16,20.5937,78.9629,248,2.7802884578704834,
2020-11-14,26.2,0.0,0.0,0.0,4.48,20.5937,78.9629,248,2.7802884578704834,
2020-11-15,25.8,0.0,0.0,0.0,4.54,20.5937,78.9629,248,2.7802884578704834,
2020-11-16,26.4,0.0,0.0,0.0,4.15,20.5937,78.9629,248,2.7802884578704834,
2020-11-17,26.6,0.0,0.0,0.0,3.95,20.5937,78.9629,248,2.7802884578704834,
2020-11-18,27.0,0.0,0.0,0.0,4.29,20.5937,78.9629,248,2.7802884578704834,
2020-11-19,26.8,0.0,0.0,0.0,3.75,20.5937,78.9629,248,2.7802884578704834,
2020-11-20,26.3,1.6,1.6,7.0,3.17,20.5937,78.9629,248,2.7802884578704834,
2020-11-21,25.0,0.3,0.3,3.0,3.54,20.5937,78.9629,248,2.7802884578704834,
2020-11-22,23.0,0.0,0.0,0.0,4.39,20.5937,78.9629,248,2.7802884578704834,
2020-11-23,22.0,0.0,0.0,0.0,4.02,20.5937,78.9629,248,2.7802884578704834,
2020-11-24,21.7,0.0,0.0,0.0,3.99,20.5937,78.9629,248,2.7802884578704834,
2020-11-25,21.6,0.0,0.0,0.0,4.04,20.5937,78.9629,248,2.7802884578704834,
2020-11-26,23.0,0.1,0.1,1.0,3.95,20.5937,78.9629,248,2.7802884578704834,
2020-11-27,22.5,0.3,0.3,1.0,3.15,20.5937,78.9629,248,2.7802884578704834,
2020-11-28,23.4,0.0,0.0,0.0,4.07,20.5937,78.9629,248,2.7802884578704834,
2020-11-29,24.2,0.0,0.0,0.0,3.92,20.5937,78.9629,248,2.7802884578704834,
2020-11-30,24.2,0.0,0.0,0.0,4.02,20.5937,78.9629,248,2.7802884578704834,
2020-12-01,23.5,0.0,0.0,0.0,3.93,20.5937,78.9629,248,2.7802884578704834,
2020-12-02,22.3,0.0,0.0,0.0,3.89,20.5937,78.9629,248,2.7802884578704834,
2020-12-03,22.2,0.0,0.0,0.0,3.89,20.5937,78.9629,248,2.7802884578704834,
2020-12-04,21.8,0.0,0.0,0.0,3.87,20.5937,78.9629,248,2.7802884578704834,
2020-12-05,21.8,0.0,0.0,0.0,3.75,20.5937,78.9629,248,2.7802884578704834,
2020-12-06,21.5,0.0,0.0,0.0,3.91,20.5937,78.9629,248,2.7802884578704834,
2020-12-07,21.6,0.0,0.0,0.0,3.79,20.5937,78.9629,248,2.7802884578704834,
2020-12-08,21.9,0.0,0.0,0.0,3.75,20.5937,78.9629,248,2.7802884578704834,
2020-12-09,22.9,0.0,0.0,0.0,3.43,20.5937,78.9629,248,2.7802884578704834,
2020-12-10,22.7,0.0,0.0,0.0,3.55,20.5937,78.9629,248,2.7802884578704834,
2020-12-11,23.0,0.0,0.0,0.0,3.65,20.5937,78.9629,248,2.7802884578704834,
2020-12-12,23.8,0.0,0.0,0.0,3.41,20.5937,78.9629,248,2.7802884578704834,
2020-12-13,22.9,0.0,0.0,0.0,2.23,20.5937,78.9629,248,2.7802884578704834,
2020-12-14,22.4,0.2,0.2,2.0,1.66,20.5937,78.9629,248,2.7802884578704834,
2020-12-15,23.6,0.0,0.0,0.0,3.19,20.5937,78.9629,248,2.7802884578704834,
2020-12-16,24.1,0.0,0.0,0.0,3.46,20.5937,78.9629,248,2.7802884578704834,
2020-12-17,22.9,0.0,0.0,0.0,3.25,20.5937,78.9629,248,2.7802884578704834,
2020-12-18,22.1,0.0,0.0,0.0,3.38,20.5937,78.9629,248,2.7802884578704834,
2020-12-19,20.8,0.0,0.0,0.0,3.95,20.5937,78.9629,248,2.7802884578704834,
2020-12-20,18.9,0.0,0.0,0.0,4.21,20.5937,78.9629,248,2.7802884578704834,
2020-12-21,18.8,0.0,0.0,0.0,4.02,20.5937,78.9629,248,2.7802884578704834,
2020-12-22,18.6,0.0,0.0,0.0,3.8,20.5937,78.9629,248,2.7802884578704834,
2020-12-23,18.6,0.0,0.0,0.0,3.64,20.5937,78.9629,248,2.7802884578704834,
2020-12-24,19.4,0.0,0.0,0.0,3.64,20.5937,78.9629,248,2.7802884578704834,
2020-12-25,19.5,0.0,0.0,0.0,3.89,20.5937,78.9629,248,2.7802884578704834,
2020-12-26,19.7,0.0,0.0,0.0,3.75,20.5937,78.9629,248,2.7802884578704834,
2020-12-27,20.5,0.0,0.0,0.0,3.42,20.5937,78.9629,248,2.7802884578704834,
2020-12-28,21.3,0.0,0.0,0.0,3.47,20.5937,78.9629,248,2.7802884578704834,
2020-12-29,21.8,0.0,0.0,0.0,3.62,20.5937,78.9629,248,2.7802884578704834,
2020-12-30,21.8,0.0,0.0,0.0,3.83,20.5937,78.9629,248,2.7802884578704834,
2020-12-31,21.2,0.0,0.0,0.0,3.83,20.5937,78.9629,248,2.7802884578704834,
2021-01-01,21.7,0.0,0.0,0.0,3.95,20.5937,78.9629,248,2.7802884578704834,
2021-01-02,21.9,0.0,0.0,0.0,3.61,20.5937,78.9629,248,2.7802884578704834,
2021-01-03,22.3,0.0,0.0,0.0,3.81,20.5937,78.9629,248,2.7802884578704834,
2021-01-04,22.4,0.0,0.0,0.0,3.49,20.5937,78.9629,248,2.7802884578704834,
2021-01-05,23.3,0.0,0.0,0.0,3.31,20.5937,78.9629,248,2.7802884578704834,
2021-01-06,24.5,0.0,0.0,0.0,3.28,20.5937,78.9629,248,2.7802884578704834,
2021-01-07,25.2,0.0,0.0,0.0,2.54,20.5937,78.9629,248,2.7802884578704834,
2021-01-08,26.6,0.0,0.0,0.0,3.99,20.5937,78.9629,248,2.7802884578704834,
2021-01-09,25.9,0.0,0.0,0.0,4.04,20.5937,78.9629,248,2.7802884578704834,
2021-01-10,25.5,0.0,0.0,0.0,3.65,20.5937,78.9629,248,2.7802884578704834,
2021-01-11,25.3,0.0,0.0,0.0,3.92,20.5937,78.9629,248,2.7802884578704834,
2021-01-12,25.3,0.0,0.0,0.0,3.81,20.5937,78.9629,248,2.7802884578704834,
2021-01-13,23.0,0.0,0.0,0.0,4.06,20.5937,78.9629,248,2.7802884578704834,
2021-01-14,21.7,0.0,0.0,0.0,4.38,20.5937,78.9629,248,2.7802884578704834,
2021-01-15,21.5,0.0,0.0,0.0,4.21,20.5937,78.9629,248,2.7802884578704834,
2021-01-16,22.6,0.0,0.0,0.0,4.1,20.5937,78.9629,248,2.7802884578704834,
2021-01-17,23.2,0.0,0.0,0.0,4.19,20.5937,78.9629,248,2.7802884578704834,
2021-01-18,23.5,0.0,0.0,0.0,4.36,20.5937,78.9629,248,2.7802884578704834,
2021-01-19,24.8,0.0,0.0,0.0,3.98,20.5937,78.9629,248,2.7802884578704834,
2021-01-20,26.6,0.0,0.0,0.0,4.37,20.5937,78.9629,248,2.7802884578704834,
2021-01-21,24.5,0.0,0.0,0.0,4.57,20.5937,78.9629,248,2.7802884578704834,
2021-01-22,23.0,0.0,0.0,0.0,4.54,20.5937,78.9629,248,2.7802884578704834,
2021-01-23,23.6,0.0,0.0,0.0,4.31,20.5937,78.9629,248,2.7802884578704834,
2021-01-24,24.7,0.0,0.0,0.0,4.75,20.5937,78.9629,248,2.7802884578704834,
2021-01-25,24.6,0.0,0.0,0.0,4.4,20.5937,78.9629,248,2.7802884578704834,
2021-01-26,24.4,0.0,0.0,0.0,4.51,20.5937,78.9629,248,2.7802884578704834,
2021-01-27,24.0,0.0,0.0,0.0,4.37,20.5937,78.9629,248,2.7802884578704834,
2021-01-28,25.1,0.0,0.0,0.0,4.08,20.5937,78.9629,248,2.7802884578704834,
2021-01-29,23.9,0.1,0.1,1.0,3.79,20.5937,78.9629,248,2.7802884578704834,
2021-01-30,21.6,0.0,0.0,0.0,4.7,20.5937,78.9629,248,2.7802884578704834,
2021-01-31,21.6,0.0,0.0,0.0,4.72,20.5937,78.9629,248,2.7802884578704834,
2021-02-01,21.8,0.0,0.0,0.0,4.87,20.5937,78.9629,248,2.7802884578704834,
2021-02-02,21.5,0.0,0.0,0.0,4.74,20.5937,78.9629,248,2.7802884578704834,
2021-02-03,22.6,0.0,0.0,0.0,4.96,20.5937,78.9629,248,2.7802884578704834,
2021-02-04,22.7,0.0,0.0,0.0,5.2,20.5937,78.9629,248,2.7802884578704834,
2021-02-05,23.1,0.0,0.0,0.0,4.71,20.5937,78.9629,248,2.7802884578704834,
2021-02-06,23.5,0.0,0.0,0.0,5.25,20.5937,78.9629,248,2.7802884578704834,
2021-02-07,21.4,0.0,0.0,0.0,5.36,20.5937,78.9629,248,2.7802884578704834,
2021-02-08,20.6,0.0,0.0,0.0,4.98,20.5937,78.9629,248,2.7802884578704834,
2021-02-09,21.4,0.0,0.0,0.0,4.64,20.5937,78.9629,248,2.7802884578704834,
2021-02-10,23.0,0.0,0.0,0.0,4.52,20.5937,78.9629,248,2.7802884578704834,
2021-02-11,23.8,0.0,0.0,0.0,4.97,20.5937,78.9629,248,2.7802884578704834,
2021-02-12,24.4,0.0,0.0,0.0,4.95,20.5937,78.9629,248,2.7802884578704834,
2021-02-13,25.4,0.0,0.0,0.0,4.81,20.5937,78.9629,248,2.7802884578704834,
2021-02-14,26.4,0.1,0.1,1.0,4.54,20.5937,78.9629,248,2.7802884578704834,
2021-02-15,26.8,0.0,0.0,0.0,4.56,20.5937,78.9629,248,2.7802884578704834,
2021-02-16,27.5,0.0,0.0,0.0,5.13,20.5937,78.9629,248,2.7802884578704834,
2021-02-17,24.4,0.0,0.0,0.0,4.98,20.5937,78.9629,248,2.7802884578704834,
2021-02-18,22.6,2.7,2.7,6.0,3.77,20.5937,78.9629,248,2.7802884578704834,
2021-02-19,21.9,0.0,0.0,0.0,3.01,20.5937,78.9629,248,2.7802884578704834,
2021-02-20,23.6,0.0,0.0,0.0,4.75,20.5937,78.9629,248,2.7802884578704834,
2021-02-21,23.7,0.0,0.0,0.0,4.77,20.5937,78.9629,248,2.7802884578704834,
2021-02-22,24.0,0.0,0.0,0.0,5.33,20.5937,78.9629,248,2.7802884578704834,
2021-02-23,24.4,0.0,0.0,0.0,5.14,20.5937,78.9629,248,2.7802884578704834,
2021-02-24,25.1,0.0,0.0,0.0,5.19,20.5937,78.9629,248,2.7802884578704834,
2021-02-25,25.8,0.0,0.0,0.0,5.55,20.5937,78.9629,248,2.7802884578704834,
2021-02-26,26.7,0.0,0.0,0.0,5.8,20.5937,78.9629,248,2.7802884578704834,
2021-02-27,26.7,0.0,0.0,0.0,5.71,20.5937,78.9629,248,2.7802884578704834,
2021-02-28,27.5,0.0,0.0,0.0,5.09,20.5937,78.9629,248,2.7802884578704834,
2021-03-01,28.7,0.0,0.0,0.0,5.63,20.5937,78.9629,248,2.7802884578704834,
2021-03-02,27.9,0.0,0.0,0.0,6.22,20.5937,78.9629,248,2.7802884578704834,
2021-03-03,26.3,0.0,0.0,0.0,6.5,20.5937,78.9629,248,2.7802884578704834,
2021-03-04,26.4,0.0,0.0,0.0,5.67,20.5937,78.9629,248,2.7802884578704834,
2021-03-05,27.8,0.0,0.0,0.0,7.12,20.5937,78.9629,248,2.7802884578704834,
2021-03-06,27.8,0.0,0.0,0.0,6.04,20.5937,78.9629,248,2.7802884578704834,
2021-03-07,28.0,0.0,0.0,0.0,5.95,20.5937,78.9629,248,2.7802884578704834,
2021-03-08,28.9,0.0,0.0,0.0,6.08,20.5937,78.9629,248,2.7802884578704834,
2021-03-09,29.7,0.0,0.0,0.0,6.19,20.5937,78.9629,248,2.7802884578704834,
2021-03-10,29.8,0.0,0.0,0.0,5.91,20.5937,78.9629,248,2.7802884578704834,
2021-03-11,29.9,0.0,0.0,0.0,6.04,20.5937,78.9629,248,2.7802884578704834,
2021-03-12,29.5,0.0,0.0,0.0,6.28,20.5937,78.9629,248,2.7802884578704834,
2021-03-13,27.5,0.0,0.0,0.0,6.08,20.5937,78.9629,248,2.7802884578704834,
2021-03-14,28.4,0.0,0.0,0.0,5.22,20.5937,78.9629,248,2.7802884578704834,
2021-03-15,29.3,0.0,0.0,0.0,5.62,20.5937,78.9629,248,2.7802884578704834,
2021-03-16,29.7,0.0,0.0,0.0,5.49,20.5937,78.9629,248,2.7802884578704834,
2021-03-17,29.8,0.0,0.0,0.0,5.34,20.5937,78.9629,248,2.7802884578704834,
2021-03-18,29.8,0.4,0.4,1.0,5.39,20.5937,78.9629,248,2.7802884578704834,
2021-03-19,28.6,0.0,0.0,0.0,5.25,20.5937,78.9629,248,2.7802884578704834,
2021-03-20,27.6,0.0,0.0,0.0,5.0,20.5937,78.9629,248,2.7802884578704834,
2021-03-21,28.1,0.0,0.0,0.0,5.69,20.5937,78.9629,248,2.7802884578704834,
2021-03-22,27.5,0.0,0.0,0.0,5.62,20.5937,78.9629,248,2.7802884578704834,
2021-03-23,26.2,0.0,0.0,0.0,4.08,20.5937,78.9629,248,2.7802884578704834,
2021-03-24,27.5,0.0,0.0,0.0,5.16,20.5937,78.9629,248,2.7802884578704834,
2021-03-25,28.5,0.0,0.0,0.0,5.7,20.5937,78.9629,248,2.7802884578704834,
2021-03-26,28.8,0.0,0.0,0.0,6.89,20.5937,78.9629,248,2.7802884578704834,
2021-03-27,28.5,0.0,0.0,0.0,6.73,20.5937,78.9629,248,2.7802884578704834,
2021-03-28,28.7,0.0,0.0,0.0,6.3,20.5937,78.9629,248,2.7802884578704834,
2021-03-29,29.6,0.0,0.0,0.0,6.7,20.5937,78.9629,248,2.7802884578704834,
2021-03-30,30.2,0.0,0.0,0.0,8.15,20.5937,78.9629,248,2.7802884578704834,
2021-03-31,30.7,0.0,0.0,0.0,8.36,20.5937,78.9629,248,2.7802884578704834,
2021-04-01,31.1,0.0,0.0,0.0,7.78,20.5937,78.9629,248,2.7802884578704834,
2021-04-02,30.0,0.0,0.0,0.0,6.45,20.5937,78.9629,248,2.7802884578704834,
2021-04-03,31.3,0.0,0.0,0.0,6.86,20.5937,78.9629,248,2.7802884578704834,
2021-04-04,30.9,0.0,0.0,0.0,7.29,20.5937,78.9629,248,2.7802884578704834,
2021-04-05,31.5,0.0,0.0,0.0,7.25,20.5937,78.9629,248,2.7802884578704834,
2021-04-06,31.7,0.0,0.0,0.0,6.55,20.5937,78.9629,248,2.7802884578704834,
2021-04-07,32.1,0.0,0.0,0.0,6.57,20.5937,78.9629,248,2.7802884578704834,
2021-04-08,32.9,0.0,0.0,0.0,6.66,20.5937,78.9629,248,2.7802884578704834,
2021-04-09,32.1,0.0,0.0,0.0,6.61,20.5937,78.9629,248,2.7802884578704834,
2021-04-10,31.2,0.0,0.0,0.0,6.13,20.5937,78.9629,248,2.7802884578704834,
2021-04-11,29.9,0.0,0.0,0.0,4.27,20.5937,78.9629,248,2.7802884578704834,
2021-04-12,31.1,0.0,0.0,0.0,6.17,20.5937,78.9629,248,2.7802884578704834,
2021-04-13,31.7,0.0,0.0,0.0,6.6,20.5937,78.9629,248,2.7802884578704834,
2021-04-14,31.1,0.0,0.0,0.0,6.58,20.5937,78.9629,248,2.7802884578704834,
2021-04-15,29.3,0.7,0.7,2.0,6.37,20.5937,78.9629,248,2.7802884578704834,
2021-04-16,30.2,0.0,0.0,0.0,6.67,20.5937,78.9629,248,2.7802884578704834,
2021-04-17,31.6,0.0,0.0,0.0,6.66,20.5937,78.9629,248,2.7802884578704834,
2021-04-18,32.6,0.0,0.0,0.0,6.78,20.5937,78.9629,248,2.7802884578704834,
2021-04-19,33.2,0.0,0.0,0.0,6.36,20.5937,78.9629,248,2.7802884578704834,
2021-04-20,33.4,0.0,0.0,0.0,6.97,20.5937,78.9629,248,2.7802884578704834,
2021-04-21,32.7,0.0,0.0,0.0,7.05,20.5937,78.9629,248,2.7802884578704834,
2021-04-22,31.9,0.0,0.0,0.0,6.26,20.5937,78.9629,248,2.7802884578704834,
2021-04-23,31.9,0.0,0.0,0.0,7.05,20.5937,78.9629,248,2.7802884578704834,
2021-04-24,32.4,0.0,0.0,0.0,6.79,20.5937,78.9629,248,2.7802884578704834,
2021-04-25,33.0,0.0,0.0,0.0,6.79,20.5937,78.9629,248,2.7802884578704834,
2021-04-26,32.7,0.0,0.0,0.0,6.87,20.5937,78.9629,248,2.7802884578704834,
2021-04-27,32.8,0.0,0.0,0.0,7.05,20.5937,78.9629,248,2.7802884578704834,
2021-04-28,33.6,0.0,0.0,0.0,7.37,20.5937,78.9629,248,2.7802884578704834,
2021-04-29,34.3,0.0,0.0,0.0,7.43,20.5937,78.9629,248,2.7802884578704834,
2021-04-30,34.5,0.0,0.0,0.0,8.03,20.5937,78.9629,248,2.7802884578704834,
2021-05-01,33.5,0.0,0.0,0.0,6.73,20.5937,78.9629,248,2.7802884578704834,
2021-05-02,32.4,0.0,0.0,0.0,6.55,20.5937,78.9629,248,2.7802884578704834,
2021-05-03,31.6,0.0,0.0,0.0,6.54,20.5937,78.9629,248,2.7802884578704834,
2021-05-04,32.7,0.0,0.0,0.0,6.32,20.5937,78.9629,248,2.7802884578704834,
2021-05-05,33.6,0.0,0.0,0.0,7.69,20.5937,78.9629,248,2.7802884578704834,
2021-05-06,33.3,0.0,0.0,0.0,7.07,20.5937,78.9629,248,2.7802884578704834,
2021-05-07,32.4,2.7,2.7,1.0,6.2,20.5937,78.9629,248,2.7802884578704834,
2021-05-08,33.0,0.0,0.0,0.0,6.4,20.5937,78.9629,248,2.7802884578704834,
2021-05-09,33.1,0.2,0.2,2.0,6.66,20.5937,78.9629,248,2.7802884578704834,
2021-05-10,32.7,0.5,0.5,1.0,6.52,20.5937,78.9629,248,2.7802884578704834,
2021-05-11,34.3,0.0,0.0,0.0,7.18,20.5937,78.9629,248,2.7802884578704834,
2021-05-12,34.7,0.0,0.0,0.0,8.08,20.5937,78.9629,248,2.7802884578704834,
2021-05-13,34.5,0.0,0.0,0.0,7.4,20.5937,78.9629,248,2.7802884578704834,
2021-05-14,34.5,0.0,0.0,0.0,7.4,20.5937,78.9629,248,2.7802884578704834,
2021-05-15,33.2,0.0,0.0,0.0,5.6,20.5937,78.9629,248,2.7802884578704834,
2021-05-16,33.1,0.4,0.4,2.0,7.0,20.5937,78.9629,248,2.7802884578704834,
2021-05-17,33.1,0.0,0.0,0.0,7.43,20.5937,78.9629,248,2.7802884578704834,
2021-05-18,33.4,0.5,0.5,1.0,7.39,20.5937,78.9629,248,2.7802884578704834,
2021-05-19,34.4,0.2,0.2,1.0,8.42,20.5937,78.9629,248,2.7802884578704834,
2021-05-20,31.8,0.6,0.6,4.0,6.97,20.5937,78.9629,248,2.7802884578704834,
2021-05-21,32.6,0.0,0.0,0.0,7.08,20.5937,78.9629,248,2.7802884578704834,
2021-05-22,33.9,0.0,0.0,0.0,7.02,20.5937,78.9629,248,2.7802884578704834,
2021-05-23,33.5,0.0,0.0,0.0,6.4,20.5937,78.9629,248,2.7802884578704834,
2021-05-24,35.0,0.0,0.0,0.0,9.18,20.5937,78.9629,248,2.7802884578704834,
2021-05-25,34.6,0.0,0.0,0.0,9.74,20.5937,78.9629,248,2.7802884578704834,
2021-05-26,34.9,0.0,0.0,0.0,10.51,20.5937,78.9629,248,2.7802884578704834,
2021-05-27,35.1,0.0,0.0,0.0,8.7,20.5937,78.9629,248,2.7802884578704834,
2021-05-28,35.3,0.0,0.0,0.0,7.58,20.5937,78.9629,248,2.7802884578704834,
2021-05-29,35.6,0.0,0.0,0.0,7.39,20.5937,78.9629,248,2.7802884578704834,
2021-05-30,34.4,0.9,0.9,2.0,6.93,20.5937,78.9629,248,2.7802884578704834,
2021-05-31,34.9,0.1,0.1,1.0,6.25,20.5937,78.9629,248,2.7802884578704834,
2021-06-01,34.1,0.0,0.0,0.0,6.57,20.5937,78.9629,248,2.7802884578704834,
2021-06-02,31.5,0.6,0.6,2.0,4.76,20.5937,78.9629,248,2.7802884578704834,
2021-06-03,31.9,0.4,0.4,1.0,5.46,20.5937,78.9629,248,2.7802884578704834,
2021-06-04,28.3,9.0,9.0,11.0,2.75,20.5937,78.9629,248,2.7802884578704834,
2021-06-05,30.7,0.4,0.4,3.0,5.25,20.5937,78.9629,248,2.7802884578704834,
2021-06-06,30.8,0.7,0.7,3.0,5.71,20.5937,78.9629,248,2.7802884578704834,
2021-06-07,30.8,0.5,0.5,2.0,5.78,20.5937,78.9629,248,2.7802884578704834,
2021-06-08,30.3,6.3,6.3,9.0,5.5,20.5937,78.9629,248,2.7802884578704834,
2021-06-09,27.8,11.2,11.2,16.0,3.14,20.5937,78.9629,248,2.7802884578704834,
2021-06-10,27.2,10.5,10.5,20.0,3.38,20.5937,78.9629,248,2.7802884578704834,
2021-06-11,26.5,13.1,13.1,18.0,2.15,20.5937,78.9629,248,2.7802884578704834,
2021-06-12,27.5,4.2,4.2,9.0,3.13,20.5937,78.9629,248,2.7802884578704834,
2021-06-13,28.6,7.4,7.4,13.0,4.28,20.5937,78.9629,248,2.7802884578704834,
2021-06-14,28.2,6.7,6.7,14.0,3.42,20.5937,78.9629,248,2.7802884578704834,
2021-06-15,27.8,7.7,7.7,10.0,2.96,20.5937,78.9629,248,2.7802884578704834,
2021-06-16,28.4,0.6,0.6,2.0,4.45,20.5937,78.9629,248,2.7802884578704834,
2021-06-17,27.5,8.4,8.4,6.0,3.01,20.5937,78.9629,248,2.7802884578704834,
2021-06-18,27.8,3.0,3.0,10.0,3.77,20.5937,78.9629,248,2.7802884578704834,
2021-06-19,27.6,0.8,0.8,7.0,3.79,20.5937,78.9629,248,2.7802884578704834,
2021-06-20,28.1,0.6,0.6,4.0,4.05,20.5937,78.9629,248,2.7802884578704834,
2021-06-21,28.9,0.0,0.0,0.0,5.64,20.5937,78.9629,248,2.7802884578704834,
2021-06-22,29.2,2.6,2.6,7.0,4.71,20.5937,78.9629,248,2.7802884578704834,
2021-06-23,26.7,23.2,23.2,18.0,2.56,20.5937,78.9629,248,2.7802884578704834,
2021-06-24,26.8,6.4,6.4,10.0,3.18,20.5937,78.9629,248,2.7802884578704834,
2021-06-25,26.8,7.2,7.2,9.0,3.03,20.5937,78.9629,248,2.7802884578704834,
2021-06-26,27.9,7.4,7.4,7.0,4.33,20.5937,78.9629,248,2.7802884578704834,
2021-06-27,27.8,17.1,17.1,16.0,3.96,20.5937,78.9629,248,2.7802884578704834,
2021-06-28,27.7,6.2,6.2,12.0,4.2,20.5937,78.9629,248,2.7802884578704834,
2021-06-29,29.0,0.9,0.9,2.0,4.6,20.5937,78.9629,248,2.7802884578704834,
2021-06-30,29.7,4.0,4.0,3.0,4.81,20.5937,78.9629,248,2.7802884578704834,
2021-07-01,29.5,2.1,2.1,2.0,4.9,20.5937,78.9629,248,2.7802884578704834,
2021-07-02,27.1,1.2,1.2,9.0,2.13,20.5937,78.9629,248,2.7802884578704834,
2021-07-03,29.1,0.0,0.0,0.0,5.17,20.5937,78.9629,248,2.7802884578704834,
2021-07-04,29.5,0.2,0.2,2.0,5.59,20.5937,78.9629,248,2.7802884578704834,
2021-07-05,29.7,0.0,0.0,0.0,4.71,20.5937,78.9629,248,2.7802884578704834,
2021-07-06,30.1,0.0,0.0,0.0,5.1,20.5937,78.9629,248,2.7802884578704834,
2021-07-07,30.5,1.8,1.8,4.0,5.15,20.5937,78.9629,248,2.7802884578704834,
2021-07-08,26.1,24.2,24.2,23.0,1.28,20.5937,78.9629,248,2.7802884578704834,
2021-07-09,26.2,14.8,14.8,19.0,2.17,20.5937,78.9629,248,2.7802884578704834,
2021-07-10,27.4,7.6,7.6,13.0,3.45,20.5937,78.9629,248,2.7802884578704834,
2021-07-11,27.4,35.9,35.9,22.0,3.71,20.5937,78.9629,248,2.7802884578704834,
2021-07-12,27.8,9.2,9.2,16.0,4.1,20.5937,78.9629,248,2.7802884578704834,
2021-07-13,27.8,12.6,12.6,21.0,4.25,20.5937,78.9629,248,2.7802884578704834,
2021-07-14,27.1,13.3,13.3,14.0,3.41,20.5937,78.9629,248,2.7802884578704834,
2021-07-15,27.4,0.9,0.9,6.0,4.24,20.5937,78.9629,248,2.7802884578704834,
2021-07-16,28.2,0.9,0.9,8.0,4.67,20.5937,78.9629,248,2.7802884578704834,
2021-07-17,28.9,0.9,0.9,7.0,4.79,20.5937,78.9629,248,2.7802884578704834,
2021-07-18,29.0,3.6,3.6,11.0,4.54,20.5937,78.9629,248,2.7802884578704834,
2021-07-19,28.4,2.0,2.0,10.0,4.5,20.5937,78.9629,248,2.7802884578704834,
